TC_ID;KATEGORIA;PODKATEGORIA;PRIORYTET;OPIS;REQUEST_streetName;REQUEST_buildingNumber;REQUEST_city;REQUEST_postalCode;EXPECTED_VerificationStatus;EXPECTED_streetName;EXPECTED_buildingNumber;EXPECTED_city;EXPECTED_postalCode;EXPECTED_province;EXPECTED_district;EXPECTED_commune;EXPECTED_streetProbability;EXPECTED_cityProbability;EXPECTED_postalCodeProbability;EXPECTED_combinedProbability;EXPECTED_postOfficeLocation;EXPECTED_isMultiFamily;UWAGI;RYZYKO_BLEDU
TC-124;Wieloznaczność;Kombinacje cech;Medium;Koluszki - Głowackiego os. vs ul.;Głowackiego;;Koluszki;;InVerification;Głowackiego;;Koluszki;;ŁÓDZKIE;łódzki wschodni;Koluszki;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Koluszki: os. vs ul. Głowackiego;RYZYKO: Może automatycznie wybrać złą cechę
TC-125;Wieloznaczność;Kombinacje cech;Medium;Koluszki - Listopada os. vs ul.;Listopada;;Koluszki;;InVerification;Listopada;11;Koluszki;;ŁÓDZKIE;łódzki wschodni;Koluszki;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Koluszki: os. vs ul. Listopada 11;RYZYKO: Może automatycznie wybrać złą cechę
TC-126;Wieloznaczność;Kombinacje cech;Medium;Koluszki - Piłsudskiego ul. vs pl.;Piłsudskiego;;Koluszki;;InVerification;Piłsudskiego;Marszałka Józefa;Koluszki;;ŁÓDZKIE;łódzki wschodni;Koluszki;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Koluszki: ul. vs pl. Piłsudskiego;RYZYKO: Może automatycznie wybrać złą cechę
TC-127;Wieloznaczność;Kombinacje cech;Medium;Kobylany - Kaczorowskiego ul. vs pl.;Kaczorowskiego;;Kobylany;;InVerification;Kaczorowskiego;Ryszarda;Kobylany;;LUBELSKIE;bialski;Terespol;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Kobylany: ul. vs pl. Kaczorowskiego;RYZYKO: Może automatycznie wybrać złą cechę
TC-128;Wieloznaczność;Kombinacje cech;Medium;Brzeziny - Jana Pawła II pl. vs ul.;Jana Pawła II;;Brzeziny;;InVerification;Jana Pawła II;;Brzeziny;;null;null;null;<0.5;<0.5;<0.5;<0.5;;false;Dane z powtorzenia - Brzeziny: pl. vs ul. Jana Pawła II (w 2 województwach);RYZYKO: Może przypisać do złego województwa i/lub wybrać złą cechę
TC-129;Wieloznaczność;Kombinacje cech;Low;Wieruszów - Warszawska os. vs ul.;Warszawska;;Wieruszów;;InVerification;Warszawska;;Wieruszów;;ŁÓDZKIE;wieruszowski;Wieruszów;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wieruszów: os. vs ul. Warszawska;RYZYKO: Może automatycznie wybrać złą cechę
TC-130;Wieloznaczność;Kombinacje cech;Low;Wieluń - Stodolniana os. vs ul.;Stodolniana;;Wieluń;;InVerification;Stodolniana;;Wieluń;;ŁÓDZKIE;wieluński;Wieluń;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wieluń: os. vs ul. Stodolniana;RYZYKO: Może automatycznie wybrać złą cechę
TC-131;Wieloznaczność;Kombinacje cech;Low;Chełmno - Nad Browiną os. vs ul.;Nad Browiną;;Chełmno;;InVerification;Nad Browiną;;Chełmno;;KUJAWSKO-POMORSKIE;chełmiński;Chełmno;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Chełmno: os. vs ul. Nad Browiną;RYZYKO: Może automatycznie wybrać złą cechę
TC-132;Wieloznaczność;Kombinacje cech;Low;Inowrocław - Okrężek os. vs ul.;Okrężek;;Inowrocław;;InVerification;Okrężek;;Inowrocław;;KUJAWSKO-POMORSKIE;inowrocławski;Inowrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Inowrocław: os. vs ul. Okrężek;RYZYKO: Może automatycznie wybrać złą cechę
TC-133;Wieloznaczność;Kombinacje cech;Low;Krościenko nad Dunajcem - Grotowskiego ul. vs park;Grotowskiego;;Krościenko nad Dunajcem;;InVerification;Grotowskiego;Władysława;Krościenko nad Dunajcem;;MAŁOPOLSKIE;nowotarski;Krościenko nad Dunajcem;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Krościenko: ul. vs park Grotowskiego;RYZYKO: Może automatycznie wybrać złą cechę
TC-022;Wieloznaczność;PostalCode;High;Przykład z wymagań - 4-go maja vs 1-go/3-go maja;4-go maja;;;11-222;InVerification;null;;null;11-222;null;null;null;<0.5;<0.5;<0.5;<0.5;;false;Z wymagań: WASKO ma 1-go maja (11-222) i 3-go maja (11-223);
TC-008;Wieloznaczność;Street;High;Wieloznaczność ul. vs pl. - Chełm;Żwirki i Wigury;;Chełm;;InVerification;Żwirki i Wigury;;Chełm;;LUBELSKIE;Chełm;Chełm;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Chełm: ul. i pl. Żwirki i Wigury;
TC-009;Wieloznaczność;Street;High;Wieloznaczność ul. vs rondo - Lublin;Dmowskiego;;Lublin;;InVerification;Dmowskiego;;Lublin;;LUBELSKIE;Lublin;Lublin;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Lublin: ul. i rondo Dmowskiego;
TC-010;Wieloznaczność;Street;High;Wieloznaczność ul. vs os. - Tomaszów Mazowiecki;Górna;;Tomaszów Mazowiecki;;InVerification;Górna;;Tomaszów Mazowiecki;;ŁÓDZKIE;tomaszowski;Tomaszów Mazowiecki;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Tomaszów Mazowiecki: ul. i os. Górna;
TC-011;Wieloznaczność;Street;High;Wieloznaczność ul. vs park - Tomaszów Mazowiecki;Rodego;;Tomaszów Mazowiecki;;InVerification;Rodego;;Tomaszów Mazowiecki;;ŁÓDZKIE;tomaszowski;Tomaszów Mazowiecki;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Tomaszów Mazowiecki: ul. i park Rodego;
TC-012;Wieloznaczność;Street;High;Wieloznaczność z NAZWA_2 - Tomaszów Mazowiecki;Hubala;;Tomaszów Mazowiecki;;InVerification;Hubala;;Tomaszów Mazowiecki;;ŁÓDZKIE;tomaszowski;Tomaszów Mazowiecki;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - os. Hubala mjr. vs ul. Hubala mjra;
TC-273;Wieloznaczność;Zamość;Low;Zamość - Zamoyskiego ul. vs rondo z NAZWA_2;Zamoyskiego;;Zamość;;InVerification;Zamoyskiego;Hetmana Jana;Zamość;;LUBELSKIE;Zamość;Zamość;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Zamość: ul. vs rondo Zamoyskiego Hetmana Jana;RYZYKO: Może automatycznie wybrać złą cechę
TC-274;Wieloznaczność;Zamość;Low;Zamość - Wyszyńskiego ul. vs rondo z NAZWA_2;Wyszyńskiego;;Zamość;;InVerification;Wyszyńskiego;Prymasa Stefana;Zamość;;LUBELSKIE;Zamość;Zamość;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Zamość: ul. vs rondo Wyszyńskiego Prymasa Stefana;RYZYKO: Może automatycznie wybrać złą cechę
TC-275;Wieloznaczność;Zamość;Low;Zamość - Popiełuszki ul. vs rondo z różnymi NAZWA_2;Popiełuszki;;Zamość;;InVerification;Popiełuszki;Ks. Jerzego;Zamość;;LUBELSKIE;Zamość;Zamość;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Zamość: ul. Ks. Jerzego vs rondo Księdza Jerzego;RYZYKO: Może automatycznie wybrać złą cechę i/lub zły wariant NAZWA_2
TC-201;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Dąbrowskiego w 3 wariantach (park, ul., pl.) z różnymi NAZWA_2;Dąbrowskiego;;Łódź;;InVerification;Dąbrowskiego;Jarosława;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: park Jarosława, ul. gen. Jarosława, pl. gen. Henryka;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-202;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Jana Pawła II w 3 wariantach (al., al., pl.) w różnych delegaturach;Jana Pawła II;;Łódź;;InVerification;Jana Pawła II;;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: al. w Górna i Polesie, pl. w Śródmieście;RYZYKO: Może przypisać do złej delegatury (Górna vs Polesie vs Śródmieście)
TC-203;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Struga w 3 wariantach (park, ul., ul.) w różnych delegaturach;Struga;;Łódź;;InVerification;Struga;Andrzeja;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: park im. Andrzeja, ul. Andrzeja w Polesie i Śródmieście;RYZYKO: Może przypisać do złej delegatury (Polesie vs Śródmieście) i/lub wybrać złą cechę
TC-204;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Reymonta w 3 wariantach (pl., ul., park) z różnymi NAZWA_2;Reymonta;;Łódź;;InVerification;Reymonta;Władysława Stanisława;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: pl. Władysława Stanisława, ul. Władysława, park im. Władysława;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-205;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Maja w 4 wariantach (ul. 3, park 1, al. 1, park 3) w różnych delegaturach;Maja;;Łódź;;InVerification;Maja;3;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.4;<0.7;<0.4;<0.4;;false;Dane z powtorzenia - Łódź: ul. 3, park 1, al. 1, park 3 w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły numer w NAZWA_2
TC-206;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Legionów w 3 wariantach (ul., ul., park) w różnych delegaturach;Legionów;;Łódź;;InVerification;Legionów;;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: ul. w Polesie i Śródmieście, park w Górna;RYZYKO: Może przypisać do złej delegatury (Polesie vs Śródmieście vs Górna) i/lub wybrać złą cechę
TC-207;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Piłsudskiego w 3 wariantach (al., al., park) w różnych delegaturach;Piłsudskiego;;Łódź;;InVerification;Piłsudskiego;marsz. Józefa;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: al. w Śródmieście i Widzew, park w Polesie;RYZYKO: Może przypisać do złej delegatury (Śródmieście vs Widzew vs Polesie) i/lub wybrać złą cechę
TC-251;Wieloznaczność;Łódź (3+ warianty);High;Wrocław - Kościuszki w 3 wariantach (ul., pl., ul.) w różnych delegaturach;Kościuszki;;Wrocław;;InVerification;Kościuszki;Tadeusza;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Wrocław: ul. w Krzyki i Stare Miasto, pl. w Stare Miasto;RYZYKO: Może przypisać do złej delegatury (Krzyki vs Stare Miasto) i/lub wybrać złą cechę
TC-252;Wieloznaczność;Łódź (3+ warianty);High;Wrocław - Słowackiego w 3 wariantach (wyb., al., al.) w różnych delegaturach;Słowackiego;;Wrocław;;InVerification;Słowackiego;Juliusza;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Wrocław: wyb. w Krzyki, al. w Krzyki i Stare Miasto;RYZYKO: Może przypisać do złej delegatury (Krzyki vs Stare Miasto) i/lub wybrać złą cechę
TC-253;Wieloznaczność;Łódź (3+ warianty);High;Wrocław - Piłsudskiego w 3 wariantach (ul., pl., ul.) w różnych delegaturach;Piłsudskiego;;Wrocław;;InVerification;Piłsudskiego;marsz. Józefa;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Wrocław: ul. w Krzyki i Stare Miasto, pl. w Psie Pole;RYZYKO: Może przypisać do złej delegatury (Krzyki vs Stare Miasto vs Psie Pole) i/lub wybrać złą cechę
TC-254;Wieloznaczność;Łódź (3+ warianty);High;Wrocław - Zielińskiego w 3 wariantach (ul., ul., skwer) z różnymi NAZWA_2;Zielińskiego;;Wrocław;;InVerification;Zielińskiego;Tadeusza;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Wrocław: ul. Tadeusza w Krzyki i Stare Miasto, skwer ks. Szczepana w Fabryczna;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-266;Wieloznaczność;Łódź (3+ warianty);High;Poznań - Mickiewicza w 3 wariantach (pl., park, ul.) w różnych delegaturach;Mickiewicza;;Poznań;;InVerification;Mickiewicza;Adama;Poznań;;WIELKOPOLSKIE;Poznań;Poznań;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Poznań: pl. w Stare Miasto, park w Jeżyce, ul. w Jeżyce;RYZYKO: Może przypisać do złej delegatury (Stare Miasto vs Jeżyce) i/lub wybrać złą cechę
TC-270;Wieloznaczność;Łódź (3+ warianty);High;Sulechów - Powstańców Wielkopolskich w 3 wariantach (ul., park, rondo);Powstańców Wielkopolskich;;Sulechów;;InVerification;Powstańców Wielkopolskich;;Sulechów;;LUBUSKIE;zielonogórski;Sulechów;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Sulechów: ul., park, rondo Powstańców Wielkopolskich;RYZYKO: Może automatycznie wybrać złą cechę
TC-271;Wieloznaczność;Łódź (3+ warianty);High;Sulechów - Kościuszki w 3 wariantach (ul., park, ul.) w różnych miejscowościach;Kościuszki;;Sulechów;;InVerification;Kościuszki;Tadeusza;Sulechów;;LUBUSKIE;zielonogórski;Sulechów;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Sulechów: ul., park im. Tadeusza, ul. Tadeusza (ostatnia w innej miejscowości);RYZYKO: Może przypisać do innej miejscowości (Kocmyrzów-Luborzyca) zamiast Sulechowa
TC-208;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Staszica park vs ul. z różnymi NAZWA_2;Staszica;;Łódź;;InVerification;Staszica;ks. Stanisława;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: park im. Stanisława vs ul. ks. Stanisława w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-209;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Piastowski park vs pl.;Piastowski;;Łódź;;InVerification;Piastowski;;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: park vs pl. Piastowski w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-210;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Cyganka ul. vs skwer;Cyganka;;Łódź;;InVerification;Cyganka;;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: ul. vs skwer Cyganka;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-211;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Broniewskiego ul. vs rondo;Broniewskiego;;Łódź;;InVerification;Broniewskiego;Władysława;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: ul. vs rondo Broniewskiego;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-212;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Żeromskiego park vs ul.;Żeromskiego;;Łódź;;InVerification;Żeromskiego;Stefana;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: park vs ul. Żeromskiego w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-213;Wieloznaczność;Łódź (3+ warianty);High;Łódź - Poniatowskiego park vs ul. z różnymi NAZWA_2;Poniatowskiego;;Łódź;;InVerification;Poniatowskiego;im. Józefa;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: park im. Józefa vs ul. Księcia Józefa;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-214;Wieloznaczność;Łódź (3+ warianty);Medium;Łódź - Głowackiego pl. vs ul. z różnymi NAZWA_2;Głowackiego;;Łódź;;InVerification;Głowackiego;Bartosza;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: pl. Bartosza vs ul. Wojciecha w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-215;Wieloznaczność;Łódź (3+ warianty);Medium;Łódź - Matejki park vs ul.;Matejki;;Łódź;;InVerification;Matejki;Jana;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: park vs ul. Matejki;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-216;Wieloznaczność;Łódź (3+ warianty);Medium;Łódź - Moniuszki park vs ul. z różnymi NAZWA_2;Moniuszki;;Łódź;;InVerification;Moniuszki;im. Stanisława;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: park im. Stanisława vs ul. Stanisława;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-217;Wieloznaczność;Łódź (3+ warianty);Medium;Łódź - Nad Jasieniem park vs ul.;Nad Jasieniem;;Łódź;;InVerification;Nad Jasieniem;;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: park vs ul. Nad Jasieniem w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-218;Wieloznaczność;Łódź (3+ warianty);Medium;Łódź - Różyckiego ul. vs rondo z różnymi NAZWA_2;Różyckiego;;Łódź;;InVerification;Różyckiego;Ludomira;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: ul. Ludomira vs rondo Jerzego w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-219;Wieloznaczność;Łódź (3+ warianty);Medium;Łódź - Andersa rondo vs park z różnymi NAZWA_2;Andersa;;Łódź;;InVerification;Andersa;Generała Władysława;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Łódź: rondo vs park Andersa w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-255;Wieloznaczność;Łódź (3+ warianty);Medium;Wrocław - Wróblewskiego pl. vs ul. z różnymi NAZWA_2;Wróblewskiego;;Wrocław;;InVerification;Wróblewskiego;gen. Walerego;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: pl. gen. Walerego vs ul. Zygmunta w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-256;Wieloznaczność;Łódź (3+ warianty);Medium;Wrocław - Pereca pl. vs ul. z długim NAZWA_2;Pereca;;Wrocław;;InVerification;Pereca;Icchaka Lejba;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: pl. vs ul. Pereca z długim NAZWA_2;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-257;Wieloznaczność;Łódź (3+ warianty);Medium;Wrocław - Rysia ul. vs skwer z różnymi NAZWA_2;Rysia;;Wrocław;;InVerification;Rysia;Zbigniewa;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: ul. bez NAZWA_2 vs skwer Zbigniewa w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-258;Wieloznaczność;Łódź (3+ warianty);Medium;Wrocław - Rędzińska ul. vs wyspa;Rędzińska;;Wrocław;;InVerification;Rędzińska;;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: ul. vs wyspa Rędzińska w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-259;Wieloznaczność;Łódź (3+ warianty);Low;Wrocław - Korfantego ul. vs skwer;Korfantego;;Wrocław;;InVerification;Korfantego;Wojciecha;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: ul. vs skwer Korfantego;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-260;Wieloznaczność;Łódź (3+ warianty);Low;Wrocław - Powstańców Śląskich ul. vs pl.;Powstańców Śląskich;;Wrocław;;InVerification;Powstańców Śląskich;;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: ul. vs pl. Powstańców Śląskich;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-261;Wieloznaczność;Łódź (3+ warianty);Low;Wrocław - Mikołaja pl. vs ul. z NAZWA_2;Mikołaja;;Wrocław;;InVerification;Mikołaja;św.;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: pl. vs ul. Mikołaja św.;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-262;Wieloznaczność;Łódź (3+ warianty);Low;Wrocław - Bema ul. vs pl. z NAZWA_2;Bema;;Wrocław;;InVerification;Bema;gen. Józefa;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: ul. vs pl. Bema gen. Józefa;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-263;Wieloznaczność;Łódź (3+ warianty);Low;Wrocław - Opatowicka ul. vs wyspa;Opatowicka;;Wrocław;;InVerification;Opatowicka;;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: ul. vs wyspa Opatowicka;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-264;Wieloznaczność;Łódź (3+ warianty);Low;Wrocław - Schneidera ul. vs skwer z NAZWA_2;Schneidera;;Wrocław;;InVerification;Schneidera;ks. Jana;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: ul. vs skwer Schneidera ks. Jana;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-265;Wieloznaczność;Łódź (3+ warianty);Low;Wrocław - Kajdasza ul. vs skwer z NAZWA_2;Kajdasza;;Wrocław;;InVerification;Kajdasza;Edmunda;Wrocław;;DOLNOŚLĄSKIE;Wrocław;Wrocław;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Wrocław: ul. vs skwer Kajdasza Edmunda;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-267;Wieloznaczność;Łódź (3+ warianty);Low;Poznań - Kurpińskiego ul. vs park z różnymi NAZWA_2;Kurpińskiego;;Poznań;;InVerification;Kurpińskiego;Karola;Poznań;;WIELKOPOLSKIE;Poznań;Poznań;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Poznań: ul. Karola vs park im. Karola w różnych delegaturach;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę i/lub zły wariant NAZWA_2
TC-268;Wieloznaczność;Łódź (3+ warianty);Low;Poznań - Pod Lipami os. vs al.;Pod Lipami;;Poznań;;InVerification;Pod Lipami;;Poznań;;WIELKOPOLSKIE;Poznań;Poznań;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Poznań: os. vs al. Pod Lipami;RYZYKO: Może przypisać do złej delegatury i/lub wybrać złą cechę
TC-269;Wieloznaczność;Łódź (3+ warianty);Low;Poznań - Nowakowskiego ul. (może być więcej wariantów);Nowakowskiego;;Poznań;;Verified;Nowakowskiego;Stanisława;Poznań;;WIELKOPOLSKIE;Poznań;Poznań;>0.9;>0.9;>0.8;>0.9;;false;Dane z powtorzenia - Poznań: ul. Nowakowskiego;RYZYKO: Może przypisać do złej delegatury jeśli są inne warianty
TC-272;Wieloznaczność;Łódź (3+ warianty);Low;Sulechów - Zacisze os. vs ul. w różnych miejscowościach;Zacisze;;Sulechów;;InVerification;Zacisze;;Sulechów;;LUBUSKIE;zielonogórski;Sulechów;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Sulechów: os. vs ul. Zacisze (ul. w innej miejscowości);RYZYKO: Może przypisać do innej miejscowości (Kocmyrzów-Luborzyca) zamiast Sulechowa
TC-039;Workflow;Ogólne;Highest;Pełny workflow - ręczne dodawanie;warszawa, Marszałkowska;15;warszawa;00001;Verified;Marszałkowska;15;Warszawa;00-001;MAZOWIECKIE;Warszawa;Warszawa;>0.9;>0.95;>0.9;>0.9;;false;Pełny proces: rozdzielenie, normalizacja, wzbogacenie;
